488,小西灣運動場,TRUE
,長洲運動場,FALSE
48,九龍仔運動場,FALSE
63,巴富街運動場,FALSE
790,葵涌運動場,TRUE
845,青衣運動場,TRUE
851,和宜合道運動場,TRUE
962,九龍灣運動場,TRUE
282,粉嶺遊樂場,FALSE
309,北區運動場,TRUE
375,西貢鄧肇堅運動場,TRUE
1060,將軍澳運動場,FALSE
683,深水埗運動場,FALSE
413,馬鞍山運動場,TRUE
428,沙田運動場,FALSE
547,香港仔運動場,TRUE
97,大埔運動場,TRUE
618,城門谷運動場,TRUE
238,兆麟運動場,FALSE
263,屯門鄧肇堅運動場,TRUE
907,銅鑼灣運動場,FALSE
,灣仔運動場,FALSE
723,斧山道運動場,TRUE
197,天水圍運動場,TRUE
214,元朗大球場,TRUE
